DAL783,36.7300,-95.6100
KQA586,-1.3100,36.9400
N327A,31.2100,-95.6300
RLU121,55.1700,36.9700
DAL492,40.3600,-95.6200
QTR5BN,39.7500,36.9800
RPA4567,30.1000,-95.6300
RRR9422,32.2100,36.9900
DAL57,60.9900,-95.6500
,51.7100,37.0300
FFT1247,32.1300,-95.6700
C17,26.2600,37.0400
AAL1264,31.0400,-95.5900
FDB635,19.2700,37.0700
ASH6360,29.9300,-95.5900
QTR6LA,39.0100,37.1100
N280SP,29.2400,-95.5800
UTA443,55.6200,37.1600
SKW3956,30.4500,-95.5800
AFR1745,55.9300,37.1600
ASH6135,29.9900,-95.5500
AFL1331,56.5400,37.2400
SVA637,31.4000,37.2500
PBD457,55.5900,37.2600
G150,28.7700,-95.5800
N998JB,37.4600,-95.5200
KAR729,55.8400,37.3000
UAL1622,29.3600,-95.5500
ETH877,3.1800,37.3400
HAL89,47.8400,-95.5700
AFL3S0,55.9600,37.3500
DAL1868,30.6600,-95.4900
ENY4117,30.7000,-95.5100
GLF5,55.1500,37.3600
AAL1805,39.2900,-95.4600
ENY3636,36.5300,-95.5000
ASH6037,29.9900,-95.4700
AFL1143,55.9900,37.3700
ASA512,41.1500,-95.4400
AFL2579,56.1200,37.3800
SKW4177,30.0100,-95.4700
DAL784,28.9300,-95.4800
QTR1463,34.0800,37.3900
AAL2416,20.9900,-95.4400
SVR144,45.0400,37.3900
JBU415,40.2500,-95.4600
N6043G,31.1200,-95.3900
ASH6349,29.9900,-95.3700
JBU16,42.5900,-95.3400
PBD112,55.4300,37.4200
DAL1881,30.0100,-95.3600
ASH5720,32.6300,-95.3300
SWA9008,30.0200,-95.3700
XBPND,20.4000,-95.3000
RPA3652,30.0100,-95.3500
ETH307,3.3700,37.4300
UAL849,30.0100,-95.3500
UAL507,30.0100,-95.3500
ASQ3978,30.0100,-95.3500
SKV7703,30.0100,-95.3500
C750,26.3700,37.4500
CPA253,60.1800,37.4500
DAL2851,30.0100,-95.3400
PBD938,54.2500,37.4700
UAL244,30.0100,-95.3400
AFL2357,56.0000,37.4800
UAL762,30.0100,-95.3400
KTK7747,55.3400,37.5400
UAL993,29.9900,-95.3400
MSR672,24.3700,37.5600
UAL2113,30.0100,-95.3400
ETH814,4.0300,37.5900
LZB363,56.1000,37.6600
AFL1065,56.0100,37.6700
TUA921,41.7100,37.7100
